Indonesian: Proton mempunyai muatan listrik positif, sedangkan neutron tidak mempunyai muatan. Elektron mempunyai muatan listrik negatif. = English: Protons have a positive electric charge while neutrons have no charge. The electrons have a negative electric charge. ### Indonesian: Ini cocok dengan Norwegia, Swedia, dan Selandia Baru, tetapi sebaliknya cukup unik (misalnya di Belanda angkanya satu banding empat puluh). = English:	This is matched by Norway, Sweden and New Zealand, but otherwise quite unique (e.g. in the Netherlands the figure is one to forty).	This is similar to Norway, Sweden, and New Zealand, but is quite unique (for example in the Netherlands the ratio is one to forty).
Indonesian: Ketika semua individu dalam suatu populasi identik dalam hal sifat fenotipik tertentu, mereka disebut monomorfik. = English: When all individuals in a population are identical with regard to a particular phenotypic trait they are known as monomorphic. ### Indonesian: "Saat mengunjungi taman yang disusun secara formal, mengumpulkan "spesimen" juga akan membuat Anda diusir, tanpa diskusi. " = English:	If visiting a formally arranged garden, collecting "specimens" is also going to get you ejected, without discussion.	"When visiting a formal garden, collecting specimens will also get you thrown out, without discussion."
Indonesian: Di siang yang terik, wisatawan bisa mengalami fatamorgana yang memunculkan ilusi keberadaan air (atau hal lainnya). = English: In the heat of the day, travelers can experience mirages that give the illusion of water (or other things). ### Indonesian: Pejabat kota Amsterdam dan Museum Anne Frank menyatakan bahwa pohon itu terinfeksi jamur dan menimbulkan bahaya kesehatan masyarakat karena mereka berpendapat bahwa pohon itu berisiko tumbang. = English:	Officials for the city of Amsterdam and the Anne Frank Museum state that the tree is infected with a fungus and poses a public health hazard as they argue that it was in imminent danger of falling over.	The city of Amsterdam and the Anne Frank Museum said that the tree was infected with a fungus and posed a public health risk because they argued that the tree was at risk of falling.
Indonesian: "Kami semua terkejut," ucap ibu tersebut." = English: "We were all simply in shock," the mother stated. ### Indonesian: Wisatawan yang bepergian ke negara-negara berpajak yang tinggi kadang-kadang bisa menghemat uang untuk produk-produk seperti minuman beralkohol dan tembakau. = English:	Travellers bound for countries with heavy taxation can sometimes save a considerable amount of money, especially on products such as alcoholic beverages and tobacco.	Tourists traveling to high tax countries sometimes save money on products such as alcohol and tobacco.
Indonesian: "Perusahaan media secara rutin berbohong tentang tujuan ini, mengeklaim bahwa hal itu untuk "mencegah pembajakan"." = English: The media companies routinely lie about the purpose of this, claiming that it is to "prevent piracy". ### Indonesian: Danielle Lantagne, seorang ahli penyakit tersebut dari PBB, menyatakan bahwa penyebaran sepertinya disebabkan oleh pasukan penjaga perdamaian. = English:	Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.	Danielle Lantagne, a UN expert on the disease, said the spread seemed to be caused by peacekeepers.
Indonesian: Sekarang Jepang. Jepang adalah negara daratan, sama seperti Britania. = English: Now for Japan. Japan was an island country, just like Britain. ### Indonesian: Walaupun ketinggian air hanya akan naik beberapa kaki akibat banjir, petugas berharap itu cukup untuk mengembalikan tumpukan pasir di hilir. = English:	Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream.	Even though the water level will only rise a few feet as a result of the flood, the officials hope that will be enough to restore the sand pile at the mouth.
Indonesian: Pemenangnya adalah pemain yang melakukan pukulan atau ayunan stik paling sedikit untuk menyelesaikan permainan. = English: The player who takes the fewest strokes, or swings of the club, to complete the course wins. ### Indonesian: Subkultur dapat dibedakan karena usia, etnis, kelas, lokasi, dan/atau jenis kelamin anggotanya. = English:	Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.	Subcultures can be distinguished by age, ethnicity, class, location, and/or gender of its members.
Indonesian: "Salah satu panel akhirnya rusak, dan mereka mulai keluar lewat jendela," kata korban selamat Franciszek Kowal." = English: One of the panes finally broke, and they started to get out by the window," said survivor Franciszek Kowal. ### Indonesian: Dia membuat lebih dari 1.000 prangko untuk Swedia dan 28 negara lainnya. = English:	He produced over 1,000 stamps for Sweden and 28 other countries.	He made more than 1,000 stamps for Sweden and 28 other countries.
Indonesian: Visa pelajar umumnya memiliki persyaratan dan prosedur pengajuan yang berbeda dari visa turis atau bisnis biasa. = English: Student visas generally have different requirements and application procedures from normal tourist or business visas. ### Indonesian: NextGen adalah sistem yang diklaim FAA akan memungkinkan pesawat udara terbang dengan rute yang lebih pendek, dan menghemat jutaan galon bahan bakar setiap tahunnya, serta mengurangi emisi karbon. = English:	NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.	NextGen is a system that FAA claims will allow aircraft to fly shorter routes, saving millions of gallons of fuel each year, and reducing carbon emissions.
Indonesian: Jonny Reid, pendamping pengemudi untuk tim A1GP Selandia Baru, hari ini membuat sejarah dengan menjadi pengemudi tercepat di atas Jembatan Pelabuhan Auckland yang berumur 48 tahun, Selandia Baru, secara sah. = English: Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally. ### Indonesian: Laporan awal menyebutkan pesawat tersebut kembali ke Afghanistan setelah ditolak melakukan pendaratan darurat di ÃœrÃ¼mqi. = English:	The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.	Initial reports say the plane returned to Afghanistan after being denied an emergency landing in Urumqi.
