Swahili: Protoni zina chaji chanya ya umeme wakati neutroni hazina chaji. Elektroni zina chaji hasi ya umeme. = English: Protons have a positive electric charge while neutrons have no charge. The electrons have a negative electric charge. ### Swahili: Hii inaendana na Norway, Sweden na Nyuzilandi, lakini vinginevyo ni tofauti kabisa (kwa mfano katika Uholanzi takwimu ni moja kwa arobaini). = English:	This is matched by Norway, Sweden and New Zealand, but otherwise quite unique (e.g. in the Netherlands the figure is one to forty).	This corresponds to Norway, Sweden and New Zealand, but otherwise is very different (for example in the Netherlands the statistics are one in forty).
Swahili: Wakati kila mmoja katika idadi ya wakazi ni sawa kwa kuzingatia tabia fulani ya maumbile wanajulikana kama wanajinsia moja. = English: When all individuals in a population are identical with regard to a particular phenotypic trait they are known as monomorphic. ### Swahili: Ikiwa unatembelea bustani iliyopangwa rasmi, kukusanya “violezo” pia kutakufanya uodolewe, bila majadiliano. = English:	If visiting a formally arranged garden, collecting "specimens" is also going to get you ejected, without discussion.	If you visit a formal garden, collecting “specimens” will also get you thrown out, without discussion.
Swahili: Katika joto la siku, wasafiri wanaweza kuona mazigazi ambayo hutoa dhana ya maji (au vitu vingine). = English: In the heat of the day, travelers can experience mirages that give the illusion of water (or other things). ### Swahili: Maafisa wa mji wa Amsterdam na Makavazi ya Anne Frank wanasema kwamba mti huo umeambukizwa kuvu na unatoa hatari kwa afya ya jamii kwani walisema kwamba ulikuwa katika hatari ya karibu ya kuanguka. = English:	Officials for the city of Amsterdam and the Anne Frank Museum state that the tree is infected with a fungus and poses a public health hazard as they argue that it was in imminent danger of falling over.	City officials in Amsterdam and Anne Frank House say the tree has been infected with fungus and poses a health risk to the community because they said it was close to falling.
Swahili: "Sisi sote tulikuwa tu katika mshtuko," mamake alisema. = English: "We were all simply in shock," the mother stated. ### Swahili: Wasafiri katika nchi zinazotoza ushuru wa juu wakati mwingine wanaweza kuokoa kiwango kikubwa cha pesa, hasa kwa bidhaa kama vinywaji vyenye vileo na tumbaku. = English:	Travellers bound for countries with heavy taxation can sometimes save a considerable amount of money, especially on products such as alcoholic beverages and tobacco.	Travelers in countries with high duty rates sometimes can save a large amount of money, especially for goods such as alcoholic beverages and tobacco.
Swahili: Kampuni za midia daima hudanganya kuhusu madhumuni ya hili, zikidai kwamba ni kwa “kuzuia uharamu”. = English: The media companies routinely lie about the purpose of this, claiming that it is to "prevent piracy". ### Swahili: Danielle Lantagne, mtaalamu wa UN kuhusu ugonjwa huo, alisema kuna uwezekano mkurupuko huo ulisababishwa na walinda amani. = English:	Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.	Danielle Lantagne, a UN expert on the disease, said there was a possibility that the outbreak was caused by peacekeepers.
Swahili: Sasa kwa Japani. Japani ilikuwa nchi ya kisiwa, kama vile Uingereza. = English: Now for Japan. Japan was an island country, just like Britain. ### Swahili: Ingawa kiwango cha maji kitaongezeka kwa futi chache tu baada ya mafuriko, maafisa wanatumai kwamba kitatosha kurejesha mafungu ya mchanga yaliyomomonyolewa katika sehemu ya chini ya mto. = English:	Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream.	Although the water level will only rise a few inches after the flood, officials hope it will be enough to restore the sandbanks that have been eroded in the lower reaches of the river.
Swahili: Mchezaji ambaye hufanya mipigo michache zaidi, au mizunguko ya rungu, kukamilisha mkondo hushinda. = English: The player who takes the fewest strokes, or swings of the club, to complete the course wins. ### Swahili: Vikundi vidogo vya tamaduni vinaweza kuwa vya kipekee kwa sababu ya umri, kabila, daraja, eneo, na/au jinsia ya washiriki. = English:	Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.	Small groups of people with a common culture can be unique because of their age, tribe, class, area, or gender.
Swahili: Kimojawapo cha vioo kilivunjika hatimaye, na wakaanza kutoka nje kupitia dirishani," alisema manusura Franciszek Kowal. = English: One of the panes finally broke, and they started to get out by the window," said survivor Franciszek Kowal. ### Swahili: Alizalisha stempu zaidi ya 1,000 kwa Uswidi na nchi nyingine 28. = English:	He produced over 1,000 stamps for Sweden and 28 other countries.	He produced more than 1,000 stamps for Sweden and 28 other countries.
Swahili: Kwa jumla visa za wanafunzi huwa na mahitaji na utaratibu wa maombi tofauti na visa za kawaida za kitalii au kibiashara. = English: Student visas generally have different requirements and application procedures from normal tourist or business visas. ### Swahili: NextGen ni mfumo ambao Utawala wa Shirikisho la Anga unadai ungeruhusu ndege kutumia njia fupi na kuokoa mamilioni ya galoni za mafuta kila mwaka na kukata uzalishaji wa kaboni. = English:	NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.	NextGen is a system that the Federal Aviation Administration says will allow planes to use shorter routes and save millions of gallons of fuel each year and cut carbon emissions.
Swahili: Johnny Reid, dereva mwenza wa timu ya A1GP ya Nyuzilandi, leo ameweka historia kwa kuendesha mbio zaidi katika Daraja la Bandari ya Auckland, Nyuzilandi, lenye miaka 48, kihalali. = English: Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally. ### Swahili: Ripoti za mapema zinasema ndege ilielekezwa tena Afganistani baada ya kunyimwa ruhusa ya kutua katika Urumki. = English:	The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.	Early reports say the plane was diverted to Afghanistan after being denied permission to land in Urumqi.
