French: Les protons ont une charge électrique positive tandis que les neutrons n'ont pas de charge. Les électrons ont une charge électrique négative. = Arabic: للبروتونات شحنة كهربية موجبة، بينما النيوترونات ليس لها شحنة، أما الإلكترونات فشحنتها سالبة. ### French: La Norvège, la Suède et la Nouvelle-Zélande sont dans la même situation, mais à part cela, c'est un cas unique (aux Pays-Bas, par exemple, le chiffre est de un à quarante). = Arabic:	هذا يقابله النرويج، والسويد ونيوزيلندا، ولكنه فريد تماماً (على سبيل المثال في هولندا، الرقم من واحد إلى أربعين).	النرويج، والسويد، ونيوزيلندا في نفس الوضع، ولكن بخلاف ذلك، هو حالة فريدة (على سبيل المثال، في هولندا، الرقم هو واحد إلى أربعين).
French: Lorsque tous les individus d'une population sont identiques en ce qui concerne un trait phénotypique particulier, on dit qu'ils sont monomorphes. = Arabic: عندما يكون جميع الأفراد في فئة سكانية متطابقين فيما يتعلق بسمة ظاهرية معينة، فيطلق على هؤلاء الأفراد مسمى "أحاديو الشكل". ### French: Si vous visitez un jardin strictement aménagé, le prélèvement de « spécimens » va également vous faire expulser sans discussion. = Arabic:	عند زيارة حديقة منسقة بشكل رسمي، فإن جمع "العينات" سيؤدي أيضاً إلى طردك، دون مناقشة.	إذا قمت بزيارة حديقة نباتية منظمة، فإن أخذ "عينات" من النباتات سوف يؤدي إلى طردك من دون نقاش.
French: Avec la chaleur de la journée, les voyageurs peuvent apercevoir des mirages qui donnent l'illusion de l'eau (ou d'autres choses). = Arabic: بسبب حرارة النهار، قد يرى المسافرون السراب الذي يوهم بوجود الماء (أو أشياء أخرى). ### French: Les responsables de la ville d’Amsterdam et du Musée Anne Frank affirment que l’arbre est infecté par un champignon et qu’il constitue un danger pour la santé publique, car ils soutiennent qu’il existe un danger immédiat de chute. = Arabic:	صرّح المسؤولون عن مدينة أمستردام ومتحف آن فرانك أن الشّجرة مصابة بالفطريات وتشكّل خطراً على الصحة العامة حيث يقولون إنها كانت على وشك السقوط.	المسؤولين في مدينة أمستردام ومتحف آن فرانك يقولون إن الشجرة مصابة بالجراثيم وتعد خطراً على الصحة العامة، حيث يقولون إن هناك خطراً فورياً من السقوط.
French: « Nous étions tous simplement sous le choc », a déclaré la mère. = Arabic: صرحت الأم قائلةً، "لقد كنا جميعاً ببساطة في حالة صدمة". ### French: Les voyageurs à destination de pays où les taxes sont élevées peuvent parfois faire des économies considérables, en particulier sur des produits comme les boissons alcoolisées ou le tabac. = Arabic:	بإمكان المسافرين المتجهين إلى بلدان تفرض ضرائب مرتفعة، في بعض الأحيان، أن يوفروا مبلغ مالي كبير، وبالأخص فيما ينفقونه على منتجات كالمشروبات الكحولية والتبغ.	يمكن للمسافرين إلى البلدان التي تفرض فيها الضرائب أن يحققوا أحياناً وفورات كبيرة، خاصةً في المنتجات مثل الكحول والتبغ.
French: Les entreprises de médias mentent couramment sur l'objectif de cette mesure, prétendant qu'elle vise à « empêcher le piratage ». = Arabic: تقوم الشركات الإعلامية بشكل روتيني بالكذب حول الغرض من ذلك، بدعوى "منع القرصنة". ### French: Danielle Lantagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les Casques bleus. = Arabic:	صرحت دانييلا لانتين، إحدى خبراء المرض التابعين للأمم المتحدة أنه من المرجح أن يكون سبب تفشي المرض هو قوات حفظ السلام.	قالت دانييل لانغان، الخبيرة بالأمم المتحدة في المرض، إن تفشي المرض قد يكون سببه جنود حفظ السلام.
French: Passons maintenant au Japon. Le Japon est un pays insulaire, tout comme la Grande-Bretagne. = Arabic: الآن بالنسبة لليابان. كانت اليابان دولةً جزريةً، تماماً مثل بريطانيا. ### French: Bien que le niveau de l’eau ne grimpera que de quelques mètres après l’inondation, les autorités espèrent que cela suffira à restaurer les bancs de sable érodés en aval. = Arabic:	رغم أن منسوب المياه سيرتفع بضعة أقدام فحسب بعد الفيضان، إلا أن المسؤولين يأملون أن يكون ذلك كافياً لاستعادة قضبان الرمال المتآكلة في اتجاه مجرى النهر.	على الرغم من أن مستوى المياه سيرتفع فقط بضعة أمتار بعد الفيضان، تأمل السلطات أن يكون ذلك كافياً لإعادة تشكيل الشواطئ المتآكلة في أسفل النهر.
French: Le joueur qui encaisse le moins de coups, ou de swings avec le club, pour terminer le parcours gagne. = Arabic: اللاعب الذي يقوم بأقل عدد من الضربات، أو التلويحات بالمضرب، لإكمال الدورة يفوز. ### French: Les sous-cultures peuvent se distinguer par l'âge, l'origine ethnique, la classe, la localisation et / ou le sexe des membres. = Arabic:	يحتمل أن تكون الثقافات الفرعية مُمَيِّزة بسبب العمر والعِرق والطبقة والموقع و/أو جنس الأعضاء.	يمكن أن تتميز الثقافة الفرعية باختلاف العمر، الأصل العرقي، الطبقة، الموقع الجغرافي و / أو الجنس بين أعضائها.
French: « Une des vitres s'est finalement brisée, et ils ont commencé à sortir par la fenêtre », a déclaré Franciszek Kowal, un survivant. = Arabic: "إحدى الألواح انكسر وبدؤوا يخرجون من النافذة" هكذا قال الناجي فرانسيسك كوال. ### French: Il a produit plus de 1000 timbres pour la Suède et 28 autres pays. = Arabic:	أصدر أكثر من 1,000 طابع للسويد و28 دولة أخرى.	أنتج أكثر من 1000 طابع للسويد و 28 دولة أخرى.
French: Les procédures de demande et exigences en matière de visas étudiants sont généralement différentes de celles des visas standard de tourisme ou d'affaires. = Arabic: تتطلب تأشيرات الطلاب عموماً متطلبات وإجراءات تقديم مختلفة عن تأشيرات السياحة أو العمل العادية. ### French: D’après la FAA, NextGen est un système qui permettrait aux appareils de voler sur des distances plus courtes et d’économiser des millions de gallons de carburant chaque année, limitant les émissions de carbone. = Arabic:	نيكسدجين هو نظام تدعي إدارة الطيران الفيدرالية أنه سيسمح للطائرات بالطيران في مسارات أقصر، كما سيوفر ملايين الغالونات من الوقود كل عام ويقلل من انبعاثات الكربون.	وفقاً لـ FAA، NextGen هو نظام يسمح للطائرات بالطيران على مسافات أقصر وتوفير ملايين غالونات من الوقود كل عام، مما يحد من انبعاثات الكربون.
French: Jonny Reid, copilote de l’équipe néo-zélandaise A1GP, est entré dans l’histoire aujourd’hui en franchissant le pont du port d’Auckland (Nouvelle-Zélande), vieux de 48 ans, en toute légalité. = Arabic: صنع جوني ريد، سائق مشارك في فريق A1GP New Zealand، التاريخ اليوم بتحقيقه أسرع قيادة على جسر ميناء أوكلاند، نيوزيلندا، البالغ من العمر 48 عامًا، بشكل قانوني. ### French: Les premiers rapports indiquent que l’avion a été détourné vers l’Afghanistan après s’être vu refuser un atterrissage d’urgence à Ürümqi. = Arabic:	وتقول التقارير الاولية أنه تم تحويل طائرة العودة إلى أفغانستان بعد أن حرم بهبوط اضطراري في "أورومتشي".	التقارير الأولية تشير إلى أن الطائرة تم تحويلها إلى أفغانستان بعد أن رفضت الهبوط في Ürümqi بشكل طارئ.
French: Le sport moderne qu'est l'escrime se pratique à de nombreux niveaux, depuis les étudiants qui en font l'apprentissage à l'université jusqu'aux compétitions professionnelles et olympiques. = Arabic: تُلعب رياضة المبارزة الحديثة على عدة مستويات، ابتداءً من الطلاب الذين يدرسون في الجامعة وانتهاءً بمنافسات الاحترافية والأولمبية. ### French: De plus, le Centre d'alerte des tsunamis dans le Pacifique a déclaré qu'il n'y avait aucun signe de tsunami. = Arabic:	كما صرح مركز التحذير من التسونامي في منطقة المحيط الهادئ أنه لا توجد أي مؤشرات على إمكانية حدوث موجة تسونامي.	بالإضافة إلى ذلك، أعلن مركز المحيط الهادئ للإنذار من تسونامي أنه لا توجد أي إشارة إلى تسونامي.
French: Il a toutefois réitéré sa précédente déclaration selon laquelle Roe v. Wade était le « droit établi du pays », soulignant l’importance de la cohérence des décisions de la Cour suprême. = Arabic: إلا أنه كرر تصريحه السابق بأن قضية رو ضد ويد كانت "قانون الأرض المستقر"، مشددًا على أهمية اتساق أحكام المحكمة العليا. ### French: Mais après avoir perdu le guichet de son capitaine, l'Inde n'a réalisé que 36 courses et perdu sept guichets jusqu'à la fin de la manche. = Arabic:	لكن من بعد خسارة القائد للتسديد في البُويبة، حققت الهند فقط 36 جولة بخسارة 7 تسديدات نحو البُويبة لتنهي الأشواط.	ولكن بعد أن خسرت الهند شارة قائدها، لم تتمكن من تسجيل سوى 36 جولة وخسرت سبع شارات حتى نهاية الجولة.
